sequence_id,A_freq,T_freq,G_freq,C_freq,GC_content,AT_content,kmer_ATT,kmer_TAA,kmer_AAT,kmer_TTA,kmer_ATA,kmer_AAA,kmer_TAT,kmer_TTC,kmer_AAG,kmer_AGA,has_ATATA,has_polyT,has_polyA,start_A,start_T,end_T,at_rich_windows,label
mO_362_neg_32_73,0.1951219512195122,0.36585365853658536,0.2682926829268293,0.17073170731707318,0.43902439024390244,0.5609756097560976,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.0,0,1,0,0,1,0,0.2702702702702703,0
mO_056_neg_749_793,0.45454545454545453,0.20454545454545456,0.3181818181818182,0.022727272727272728,0.3409090909090909,0.6590909090909091,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0,0,0,0,1,1,0.5,0
mO_054_neg_79_121,0.2857142857142857,0.35714285714285715,0.19047619047619047,0.16666666666666666,0.35714285714285715,0.6428571428571429,0.025,0.025,0.025,0.025,0.025,0.0,0.025,0.025,0.0,0.025,0,1,0,0,0,1,0.42105263157894735,0
mO_075_neg_919_964,0.4222222222222222,0.35555555555555557,0.17777777777777778,0.044444444444444446,0.2222222222222222,0.7777777777777778,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,1,0,0,0,1,0,0.6097560975609756,0
mO_085_neg_478_524,0.30434782608695654,0.43478260869565216,0.2391304347826087,0.021739130434782608,0.2608695652173913,0.7391304347826086,0.11363636363636363,0.022727272727272728,0.0,0.09090909090909091,0.022727272727272728,0.0,0.11363636363636363,0.0,0.022727272727272728,0.022727272727272728,0,1,0,1,0,1,0.6190476190476191,0
mO_320_neg_507_538,0.3548387096774194,0.3870967741935484,0.16129032258064516,0.0967741935483871,0.25806451612903225,0.7419354838709677,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0,1,0,1,0,0,0.7037037037037037,0
mO_152_neg_342_382,0.325,0.325,0.3,0.05,0.35,0.65,0.0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0,0,0,0,1,0,0.3611111111111111,0
mO_234_neg_514_551,0.5405405405405406,0.16216216216216217,0.24324324324324326,0.05405405405405406,0.2972972972972973,0.7027027027027027,0.0,0.05714285714285714,0.05714285714285714,0.0,0.08571428571428572,0.05714285714285714,0.0,0.0,0.11428571428571428,0.17142857142857143,0,0,0,0,0,0,0.45454545454545453,0
mO_324_neg_862_905,0.3953488372093023,0.32558139534883723,0.2558139534883721,0.023255813953488372,0.27906976744186046,0.7209302325581395,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.0,0.024390243902439025,0.0,0.07317073170731707,0,0,0,1,0,0,0.4358974358974359,0
mO_389_neg_146_186,0.5,0.25,0.15,0.1,0.25,0.75,0.0,0.07894736842105263,0.10526315789473684,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.02631578947368421,0.0,0.02631578947368421,0.10526315789473684,0,0,1,0,1,1,0.6666666666666666,0
mO_073_neg_605_632,0.5185185185185185,0.4444444444444444,0.0,0.037037037037037035,0.037037037037037035,0.9629629629629629,0.04,0.12,0.12,0.08,0.24,0.08,0.2,0.0,0.0,0.0,1,0,0,0,1,1,1.0,0
mO_336_neg_328_363,0.3142857142857143,0.37142857142857144,0.22857142857142856,0.08571428571428572,0.3142857142857143,0.6857142857142857,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0,1,0,0,1,0,0.41935483870967744,0
mO_010_neg_252_295,0.5348837209302325,0.20930232558139536,0.16279069767441862,0.09302325581395349,0.2558139534883721,0.7441860465116279,0.0,0.04878048780487805,0.04878048780487805,0.0,0.14634146341463414,0.04878048780487805,0.04878048780487805,0.0,0.024390243902439025,0.0975609756097561,1,0,0,1,0,0,0.5384615384615384,0
mO_095_neg_397_435,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525,0.8421052631578947,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.0,0.027777777777777776,0.1111111111111111,0,0,0,0,1,0,0.9411764705882353,0
mO_090_neg_341_385,0.4090909090909091,0.2727272727272727,0.2727272727272727,0.045454545454545456,0.3181818181818182,0.6818181818181818,0.0,0.07142857142857142,0.07142857142857142,0.0,0.047619047619047616,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0,0,1,0,0,1,0.425,0
mO_091_neg_52_93,0.24390243902439024,0.24390243902439024,0.34146341463414637,0.17073170731707318,0.5121951219512195,0.4878048780487805,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0,0,0,0,0,0,0.16216216216216217,0
mO_148_neg_679_726,0.48936170212765956,0.3617021276595745,0.14893617021276595,0.0,0.14893617021276595,0.851063829787234,0.0,0.13333333333333333,0.06666666666666667,0.022222222222222223,0.2,0.0,0.1111111111111111,0.0,0.06666666666666667,0.044444444444444446,1,0,0,1,0,0,1.0,0
mO_130_neg_391_421,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.8666666666666667,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.0,0.21428571428571427,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,1,0,0,1,0,0,0.8846153846153846,0
mO_011_neg_289_332,0.27906976744186046,0.5813953488372093,0.046511627906976744,0.09302325581395349,0.13953488372093023,0.8604651162790697,0.12195121951219512,0.0,0.024390243902439025,0.12195121951219512,0.04878048780487805,0.0,0.17073170731707318,0.024390243902439025,0.0,0.0,0,1,0,1,0,0,0.8974358974358975,0
mO_115_neg_592_640,0.5208333333333334,0.3125,0.14583333333333334,0.020833333333333332,0.16666666666666666,0.8333333333333334,0.021739130434782608,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.1956521739130435,0.06521739130434782,0.13043478260869565,0.0,0.021739130434782608,0.06521739130434782,1,0,1,0,0,0,0.8863636363636364,0
mO_051_neg_690_733,0.20930232558139536,0.5581395348837209,0.18604651162790697,0.046511627906976744,0.23255813953488372,0.7674418604651163,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.0,0.0975609756097561,0.0,0.0,0.0,0,1,0,0,1,1,0.6410256410256411,0
mO_061_neg_580_624,0.38636363636363635,0.2727272727272727,0.22727272727272727,0.11363636363636363,0.3409090909090909,0.6590909090909091,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.0,0.07142857142857142,0.0,0.047619047619047616,0.047619047619047616,1,0,0,0,0,0,0.4,0
mO_195_neg_747_788,0.2926829268292683,0.36585365853658536,0.3170731707317073,0.024390243902439025,0.34146341463414637,0.6585365853658537,0.05128205128205128,0.05128205128205128,0.0,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,0.02564102564102564,0,1,0,0,1,0,0.43243243243243246,0
mO_108_neg_358_399,0.3170731707317073,0.3170731707317073,0.3170731707317073,0.04878048780487805,0.36585365853658536,0.6341463414634146,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0,0,0,0,1,0,0.3783783783783784,0
mO_018_neg_590_631,0.4634146341463415,0.3902439024390244,0.12195121951219512,0.024390243902439025,0.14634146341463414,0.8536585365853658,0.07692307692307693,0.05128205128205128,0.0,0.05128205128205128,0.1794871794871795,0.05128205128205128,0.15384615384615385,0.0,0.02564102564102564,0.07692307692307693,1,0,1,0,1,0,0.972972972972973,0
mO_342_neg_681_722,0.43902439024390244,0.43902439024390244,0.12195121951219512,0.0,0.12195121951219512,0.8780487804878049,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.15384615384615385,0.02564102564102564,0.1794871794871795,0.0,0.02564102564102564,0.02564102564102564,1,0,0,1,0,1,0.918918918918919,0
mO_347_neg_92_129,0.1891891891891892,0.3783783783783784,0.2972972972972973,0.13513513513513514,0.43243243243243246,0.5675675675675675,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0,1,0,0,0,0,0.36363636363636365,0
mO_250_neg_2_45,0.23255813953488372,0.27906976744186046,0.23255813953488372,0.2558139534883721,0.4883720930232558,0.5116279069767442,0.04878048780487805,0.0,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0,1,0,0,0,0,0.3076923076923077,0
mO_282_neg_356_394,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.0,0.3157894736842105,0.6842105263157895,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.0,0.027777777777777776,0.08333333333333333,0,0,1,0,1,0,0.47058823529411764,0
mO_014_neg_426_460,0.6470588235294118,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.8235294117647058,0.03125,0.0625,0.09375,0.03125,0.09375,0.21875,0.03125,0.0,0.03125,0.0,1,0,1,1,0,0,0.8333333333333334,0
mO_273_neg_235_264,0.5517241379310345,0.3448275862068966,0.0,0.10344827586206896,0.10344827586206896,0.896551724137931,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.18518518518518517,0.0,0.0,0.0,1,0,0,1,0,0,0.96,0
mO_235_neg_163_206,0.27906976744186046,0.3023255813953488,0.27906976744186046,0.13953488372093023,0.4186046511627907,0.5813953488372093,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,0.0,0.024390243902439025,0.04878048780487805,0,0,0,0,0,0,0.1794871794871795,0
mO_259_neg_436_478,0.5,0.2857142857142857,0.11904761904761904,0.09523809523809523,0.21428571428571427,0.7857142857142857,0.025,0.075,0.025,0.025,0.15,0.05,0.1,0.0,0.025,0.075,1,0,0,0,1,0,0.6052631578947368,0
mO_373_neg_627_667,0.5,0.3,0.2,0.0,0.2,0.8,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0,0,1,0,0,0,0.7222222222222222,0
mO_270_neg_212_255,0.32558139534883723,0.32558139534883723,0.23255813953488372,0.11627906976744186,0.3488372093023256,0.6511627906976745,0.04878048780487805,0.0975609756097561,0.07317073170731707,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,0,0,0.38461538461538464,0
mO_190_neg_149_192,0.4186046511627907,0.27906976744186046,0.16279069767441862,0.13953488372093023,0.3023255813953488,0.6976744186046512,0.0,0.04878048780487805,0.04878048780487805,0.0,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.12195121951219512,0,0,0,0,1,1,0.46153846153846156,0
mO_274_neg_903_932,0.3448275862068966,0.3793103448275862,0.2413793103448276,0.034482758620689655,0.27586206896551724,0.7241379310344828,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0,0,0,1,0,1,0.6,0
mO_196_neg_808_847,0.358974358974359,0.41025641025641024,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.7692307692307693,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.0,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.02702702702702703,1,0,0,0,0,1,0.6571428571428571,0
mO_336_neg_417_459,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.09523809523809523,0.3333333333333333,0.6666666666666666,0.025,0.05,0.0,0.0,0.1,0.025,0.075,0.0,0.025,0.0,1,0,0,1,0,0,0.47368421052631576,0
mO_213_neg_528_572,0.36363636363636365,0.29545454545454547,0.20454545454545456,0.13636363636363635,0.3409090909090909,0.6590909090909091,0.0,0.07142857142857142,0.047619047619047616,0.0,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.0,0.0,0,0,1,0,1,1,0.375,0
mO_251_neg_708_747,0.20512820512820512,0.46153846153846156,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.45714285714285713,0
mO_075_neg_857_901,0.29545454545454547,0.4090909090909091,0.22727272727272727,0.06818181818181818,0.29545454545454547,0.7045454545454546,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0,0,0,0,0,1,0.55,0
mO_051_neg_183_226,0.5116279069767442,0.37209302325581395,0.09302325581395349,0.023255813953488372,0.11627906976744186,0.8837209302325582,0.07317073170731707,0.04878048780487805,0.0975609756097561,0.07317073170731707,0.1951219512195122,0.024390243902439025,0.12195121951219512,0.0,0.0,0.07317073170731707,1,0,0,1,0,0,0.9487179487179487,0
mO_236_neg_924_964,0.5,0.175,0.275,0.05,0.325,0.675,0.05263157894736842,0.0,0.07894736842105263,0.0,0.0,0.21052631578947367,0.0,0.0,0.02631578947368421,0.02631578947368421,0,0,1,1,0,0,0.5,0
mO_167_neg_153_198,0.4222222222222222,0.28888888888888886,0.24444444444444444,0.044444444444444446,0.28888888888888886,0.7111111111111111,0.0,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.06976744186046512,0,0,1,1,0,1,0.6097560975609756,0
mO_088_neg_334_378,0.4318181818181818,0.3409090909090909,0.1590909090909091,0.06818181818181818,0.22727272727272727,0.7727272727272727,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.14285714285714285,0,0,0,0,1,1,0.725,0
mO_229_neg_734_777,0.3023255813953488,0.3953488372093023,0.27906976744186046,0.023255813953488372,0.3023255813953488,0.6976744186046512,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.0,0.024390243902439025,0.07317073170731707,0.0,0.024390243902439025,0.024390243902439025,0,1,0,0,1,0,0.5128205128205128,0
mO_077_neg_970_1001,0.2903225806451613,0.45161290322580644,0.1935483870967742,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.06896551724137931,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0.6296296296296297,0
mO_260_neg_302_346,0.29545454545454547,0.36363636363636365,0.29545454545454547,0.045454545454545456,0.3409090909090909,0.6590909090909091,0.023809523809523808,0.0,0.047619047619047616,0.0,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,1,1,0,1,0,0,0.4,0
mO_123_neg_799_829,0.5333333333333333,0.4,0.06666666666666667,0.0,0.06666666666666667,0.9333333333333333,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.25,0.03571428571428571,0.14285714285714285,0.0,0.0,0.03571428571428571,1,0,0,1,0,0,1.0,0
mO_386_neg_510_554,0.4090909090909091,0.3409090909090909,0.1590909090909091,0.09090909090909091,0.25,0.75,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0,1,1,0,1,0,0.55,0
mO_359_neg_266_304,0.3684210526315789,0.3157894736842105,0.18421052631578946,0.13157894736842105,0.3157894736842105,0.6842105263157895,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,1,0,0,0,0,0,0.4117647058823529,0
mO_097_neg_444_486,0.4523809523809524,0.30952380952380953,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.7619047619047619,0.025,0.075,0.075,0.05,0.075,0.05,0.075,0.0,0.025,0.0,0,0,0,1,0,0,0.6842105263157895,0
mO_365_neg_319_365,0.2391304347826087,0.5434782608695652,0.13043478260869565,0.08695652173913043,0.21739130434782608,0.782608695652174,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.0,0.11363636363636363,0.022727272727272728,0.0,0.0,0,1,0,0,0,0,0.8571428571428571,0
mO_094_neg_531_571,0.3,0.375,0.25,0.075,0.325,0.675,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.05263157894736842,0,1,0,0,0,0,0.5,0
mO_043_neg_94_137,0.2558139534883721,0.3023255813953488,0.3488372093023256,0.09302325581395349,0.4418604651162791,0.5581395348837209,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.04878048780487805,0.0,0.024390243902439025,0.0,0.024390243902439025,0,1,1,0,0,1,0.3333333333333333,0
mO_006_neg_289_329,0.35,0.575,0.05,0.025,0.075,0.925,0.18421052631578946,0.0,0.0,0.18421052631578946,0.10526315789473684,0.0,0.2631578947368421,0.0,0.0,0.0,0,0,0,1,0,1,0.9166666666666666,0
mO_105_neg_92_132,0.175,0.475,0.2,0.15,0.35,0.65,0.05263157894736842,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.07894736842105263,0.07894736842105263,0.0,0.0,0,1,0,0,0,0,0.5,0
mO_063_neg_551_595,0.5227272727272727,0.2727272727272727,0.18181818181818182,0.022727272727272728,0.20454545454545456,0.7954545454545454,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.07142857142857142,0.07142857142857142,0.11904761904761904,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0,0,1,1,0,0,0.775,0
mO_146_neg_549_588,0.3076923076923077,0.358974358974359,0.28205128205128205,0.05128205128205128,0.3333333333333333,0.6666666666666666,0.0,0.08108108108108109,0.0,0.05405405405405406,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.02702702702702703,0,1,1,0,0,0,0.4857142857142857,0
mO_209_neg_925_966,0.4878048780487805,0.24390243902439024,0.24390243902439024,0.024390243902439025,0.2682926829268293,0.7317073170731707,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.0,0.05128205128205128,0.1282051282051282,0.0,0.0,0.02564102564102564,0.07692307692307693,0,0,1,1,0,0,0.4864864864864865,0
mO_234_neg_956_980,0.4166666666666667,0.4166666666666667,0.125,0.041666666666666664,0.16666666666666666,0.8333333333333334,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0,0,1,0,0,0,0.95,0
mO_134_neg_259_304,0.3333333333333333,0.5333333333333333,0.08888888888888889,0.044444444444444446,0.13333333333333333,0.8666666666666667,0.13953488372093023,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.0,0.11627906976744186,0.0,0.0,0.0,1,1,0,0,1,1,0.7804878048780488,0
mO_226_neg_932_976,0.5454545454545454,0.13636363636363635,0.20454545454545456,0.11363636363636363,0.3181818181818182,0.6818181818181818,0.0,0.0,0.07142857142857142,0.0,0.0,0.30952380952380953,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.45,0
mO_377_neg_106_140,0.14705882352941177,0.38235294117647056,0.3235294117647059,0.14705882352941177,0.47058823529411764,0.5294117647058824,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0,1,0,1,0,0,0.3333333333333333,0
